fish_table_id,anem_table_id,fish_spp,sample_id,recap,tag_id,color,sex,size,fish_obs_time,fish_notes,dive_table_id,anem_obs,anem_obs_time,anem_id,old_anem_id,anem_spp,anem_dia,dive_type,date,site,gps,gen_id,fish_indiv,ligation_id,lat,lon
2701,2233,APCL,APCL14_361,NA,NA,Y,J,4.7,NA,NA,89,597,10:09:00,586,NA,HECR,30,C,2014-06-23,Wangag,1,NA,NA,NA,NA,NA
2693,2225,APCL,APCL14_358,NA,NA,Y,J,4.2,NA,NA,89,595,09:45:00,584,NA,HECR,20,C,2014-06-23,Wangag,1,NA,NA,NA,NA,NA
7409,7149,APCL,APCL16_206,N,NA,YR,J,3.5,NA,NA,302,1726,12:12:00,2276,NA,HECR,20,C,2016-05-19,San Agustin,3,NA,NA,L4214,NA,NA
2625,2185,APCL,APCL14_301,NA,NA,Y,J,3.6,NA,no extract because frozen in water instead of ethanol,88,575,14:14:00,564,NA,HECR,50,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,NA,NA
2573,2159,APCL,APCL14_270,NA,NA,Y,J,5.4,NA,NA,87,556,10:20:00,545,NA,HECR,10,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,NA,NA
7193,7018,APCL,APCL16_124,N,NA,YR,J,3.6,NA,NA,294,1672,11:15:00,2233,NA,MADO,5,C,2016-05-16,Palanas,3,NA,NA,L3200,NA,NA
7193,7018,APCL,APCL16_124,N,NA,YR,J,3.6,NA,NA,294,1672,11:15:00,2233,NA,MADO,5,C,2016-05-16,Palanas,3,NA,NA,L4757,NA,NA
888,808,APCL,APCL13_143,NA,NA,W,J,3.2,NA,NA,33,78,10:33:00,78,NA,HECR,15,C,2013-05-26,Tamakin Dacot,1,NA,NA,L0181,NA,NA
7017,6914,APCL,APCL16_078,NA,NA,YR,J,4.4,NA,NA,290,128,11:27:00,2206,128,MADO,25,C,2016-05-14,Palanas,3,NA,NA,NA,NA,NA
2461,2094,APCL,APCL14_215,NA,NA,W,J,4.4,NA,NA,582,514,10:50:00,504,NA,HECR,15,C,2014-06-18,N. Magbangon,1,NA,NA,NA,NA,NA
2457,2081,APCL,APCL14_213,NA,NA,YR,J,4,NA,NA,582,512,10:38:00,502,NA,HECR,20,C,2014-06-18,N. Magbangon,1,NA,NA,NA,NA,NA
870,796,APCL,APCL13_137,NA,NA,O,M,10.6,NA,136 has very pointed tail, has streamers.,33,75,09:51:15,75,NA,HECR,50,C,2013-05-26,Tamakin Dacot,1,NA,NA,L0176,NA,NA
6638,6761,APCL,APCL15_154,NA,NA,YR,J,5.1,NA,NA,277,1588,11:46:00,2170,NA,HECR,20,C,2015-06-14,Sitio Baybayon,3,NA,NA,L4554,NA,NA
407,347,APCL,APCL12_202,NA,NA,Y,J,4.5,NA,NA,16,NA,11:47:00,NA,NA,HECR,20,E,2012-05-11,Poroc San Flower,1,NA,NA,L2385,NA,NA
407,347,APCL,APCL12_202,NA,NA,Y,J,4.5,NA,NA,16,NA,11:47:00,NA,NA,HECR,20,E,2012-05-11,Poroc San Flower,1,NA,NA,L2283,NA,NA
407,347,APCL,APCL12_202,NA,NA,Y,J,4.5,NA,NA,16,NA,11:47:00,NA,NA,HECR,20,E,2012-05-11,Poroc San Flower,1,NA,NA,L3116,NA,NA
686,688,APCL,APCL13_036,NA,NA,YR,J,2.9,NA,NA,25,21,11:45:30,21,NA,HECR,40,C,2013-05-23,Poroc San Flower,1,NA,NA,L1593,NA,NA
686,688,APCL,APCL13_036,NA,NA,YR,J,2.9,NA,NA,25,21,11:45:30,21,NA,HECR,40,C,2013-05-23,Poroc San Flower,1,NA,NA,L0077,NA,NA
686,688,APCL,APCL13_036,NA,NA,YR,J,2.9,NA,NA,25,21,11:45:30,21,NA,HECR,40,C,2013-05-23,Poroc San Flower,1,NA,NA,L1029,NA,NA
684,686,APCL,APCL13_038,NA,NA,W,J,3.4,NA,NA,25,22,11:42:30,22,NA,HECR,30,C,2013-05-23,Poroc San Flower,1,NA,NA,L1594,NA,NA
684,686,APCL,APCL13_038,NA,NA,W,J,3.4,NA,NA,25,22,11:42:30,22,NA,HECR,30,C,2013-05-23,Poroc San Flower,1,NA,NA,L0079,NA,NA
684,686,APCL,APCL13_038,NA,NA,W,J,3.4,NA,NA,25,22,11:42:30,22,NA,HECR,30,C,2013-05-23,Poroc San Flower,1,NA,NA,L1030,NA,NA
1879,1770,APCL,APCL14_030,NA,NA,W,J,3.5,NA,no extract, X through tube,71,392,10:34:00,392,NA,HEMA,5,C,2014-06-12,Tamakin Dacot,1,NA,NA,NA,NA,NA
403,344,APCL,APCL12_198,NA,NA,O,M,7.4,NA,NA,15,NA,10:31:00,NA,NA,HECR,20,E,2012-05-11,Poroc Rose,1,NA,NA,L2280,NA,NA
403,344,APCL,APCL12_198,NA,NA,O,M,7.4,NA,NA,15,NA,10:31:00,NA,NA,HECR,20,E,2012-05-11,Poroc Rose,1,NA,NA,L4266,NA,NA
680,683,APCL,APCL13_034,NA,NA,YR,J,3.1,NA,NA,25,20,11:33:00,20,NA,HECR,20,C,2013-05-23,Poroc San Flower,1,NA,NA,L1639,NA,NA
680,683,APCL,APCL13_034,NA,NA,YR,J,3.1,NA,NA,25,20,11:33:00,20,NA,HECR,20,C,2013-05-23,Poroc San Flower,1,NA,NA,L0075,NA,NA
680,683,APCL,APCL13_034,NA,NA,YR,J,3.1,NA,NA,25,20,11:33:00,20,NA,HECR,20,C,2013-05-23,Poroc San Flower,1,NA,NA,L1027,NA,NA
29,15,APCL,APCL12_013,NA,NA,NA,NA,8.2,NA,NA,3,NA,11:44:00,NA,NA,MADO,NA,E,2012-05-06,Visca,1,NA,NA,NA,NA,NA
676,680,APCL,APCL13_032,NA,NA,YR,J,3.7,NA,NA,25,18,11:20:45,18,NA,HECR,15,C,2013-05-23,Poroc San Flower,1,NA,NA,L1591,NA,NA
676,680,APCL,APCL13_032,NA,NA,YR,J,3.7,NA,NA,25,18,11:20:45,18,NA,HECR,15,C,2013-05-23,Poroc San Flower,1,NA,NA,L0073,NA,NA
676,680,APCL,APCL13_032,NA,NA,YR,J,3.7,NA,NA,25,18,11:20:45,18,NA,HECR,15,C,2013-05-23,Poroc San Flower,1,NA,NA,L1025,NA,NA
25,13,APCL,APCL12_018,NA,NA,NA,NA,8.6,NA,NA,3,NA,11:33:00,NA,NA,????,NA,E,2012-05-06,Visca,1,NA,NA,L0009,NA,NA
674,679,APCL,APCL13_030,NA,NA,YR,J,6.8,NA,NA,25,17,11:14:45,17,NA,HECR,30,C,2013-05-23,Poroc San Flower,1,NA,NA,NA,NA,NA
670,677,APCL,APCL13_026,NA,NA,Y,J,3.5,NA,NA,25,16,11:03:00,16,NA,HECR,50,C,2013-05-23,Poroc San Flower,1,NA,NA,L1255,NA,NA
670,677,APCL,APCL13_026,NA,NA,Y,J,3.5,NA,NA,25,16,11:03:00,16,NA,HECR,50,C,2013-05-23,Poroc San Flower,1,NA,NA,L0068,NA,NA
791,752,APCL,APCL13_099,NA,NA,YR,J,4.2,NA,Changed Col from number 0 to letter O (MRS 7/17/17),30,55,08:56:45,55,NA,HECR,50,C,2013-05-25,Sitio Tugas,1,NA,NA,L0137,NA,NA
3167,2629,APCL,APCL14_545,NA,NA,O,M,8.4,NA,NA,470,736,12:25:00,726,NA,HECR,30,C,2014-07-02,Palanas,1,NA,NA,L0622,NA,NA
662,672,APCL,APCL13_024,NA,NA,O,M,11.2,NA,no EtOH in vial,24,12,16:50:00,12,NA,ENQD,20,C,2013-05-22,Visca,1,NA,NA,NA,NA,NA
1061,926,APCL,APCL13_266,NA,NA,YR,J,3.2,NA,NA,39,148,09:55:40,148,NA,HECR,25,C,2013-05-28,Wangag,1,NA,NA,L0299,NA,NA
3150,2617,APCL,APCL14_539,NA,NA,O,M,7.1,NA,NA,105,734,11:59:00,724,NA,HECR,30,C,2014-07-01,Poroc Rose,1,NA,NA,L3636,NA,NA
49,25,APCL,APCL12_016,NA,NA,NA,NA,9.7,NA,#6 and #8 may be swapped. Not sure if I misread the number. However, size of fin clips suggest this is #8.,4,NA,14:48:00,NA,NA,HECR,20,E,2012-05-06,Visca,1,NA,NA,L0007,NA,NA
2109,1888,APCL,APCL14_116,NA,NA,YR,J,3.5,NA,NA,76,446,10:08:00,440,NA,HECR,30,C,2014-06-16,Haina,1,NA,NA,NA,NA,NA
3146,2614,APCL,APCL14_538,NA,NA,O,M,7.5,NA,NA,105,34,11:38:00,34,NA,HECR,10,C,2014-07-01,Poroc Rose,1,NA,NA,L1334,NA,NA
3146,2614,APCL,APCL14_538,NA,NA,O,M,7.5,NA,NA,105,34,11:38:00,34,NA,HECR,10,C,2014-07-01,Poroc Rose,1,NA,NA,L1716,NA,NA
3146,2614,APCL,APCL14_538,NA,NA,O,M,7.5,NA,NA,105,34,11:38:00,34,NA,HECR,10,C,2014-07-01,Poroc Rose,1,NA,NA,L5653,NA,NA
783,749,APCL,APCL13_096,NA,NA,YR,J,5.2,NA,NA,30,54,08:19:30,54,NA,HEAR,40,C,2013-05-25,Sitio Tugas,1,NA,NA,NA,10.7992205,124.76852375
3142,2612,APCL,APCL14_536,NA,NA,YR,J,4.5,NA,NA,105,732,11:26:00,722,NA,HECR,15,C,2014-07-01,Poroc Rose,1,NA,NA,L2505,NA,NA
3142,2612,APCL,APCL14_536,NA,NA,YR,J,4.5,NA,NA,105,732,11:26:00,722,NA,HECR,15,C,2014-07-01,Poroc Rose,1,NA,NA,L3633,NA,NA
3138,2608,APCL,APCL14_534,NA,NA,W,J,4.1,NA,NA,105,730,11:15:00,720,NA,HECR,15,C,2014-07-01,Poroc Rose,1,NA,NA,L0941,NA,NA
3138,2608,APCL,APCL14_534,NA,NA,W,J,4.1,NA,NA,105,730,11:15:00,720,NA,HECR,15,C,2014-07-01,Poroc Rose,1,NA,NA,L1711,NA,NA
3138,2608,APCL,APCL14_534,NA,NA,W,J,4.1,NA,NA,105,730,11:15:00,720,NA,HECR,15,C,2014-07-01,Poroc Rose,1,NA,NA,L5652,NA,NA
3130,2601,APCL,APCL14_532,NA,NA,W,J,3.8,NA,NA,105,31,10:54:00,718,31,HECR,15,C,2014-07-01,Poroc Rose,1,NA,NA,L0972,NA,NA
3130,2601,APCL,APCL14_532,NA,NA,W,J,3.8,NA,NA,105,31,10:54:00,718,31,HECR,15,C,2014-07-01,Poroc Rose,1,NA,NA,L1715,NA,NA
3130,2601,APCL,APCL14_532,NA,NA,W,J,3.8,NA,NA,105,31,10:54:00,718,31,HECR,15,C,2014-07-01,Poroc Rose,1,NA,NA,L5634,NA,NA
779,748,APCL,APCL13_093,NA,NA,YR,J,6.4,NA,NA,30,53,08:12:30,53,NA,HEAR,25,C,2013-05-25,Sitio Tugas,1,NA,NA,NA,10.7988795,124.7686855
3119,2594,APCL,APCL14_531,NA,NA,W,J,4.2,NA,NA,101,727,13:33:00,717,NA,HECR,15,C,2014-06-29,San Agustin,1,NA,NA,L1296,NA,NA
3119,2594,APCL,APCL14_531,NA,NA,W,J,4.2,NA,NA,101,727,13:33:00,717,NA,HECR,15,C,2014-06-29,San Agustin,1,NA,NA,L1753,NA,NA
2081,1870,APCL,APCL14_109,NA,NA,W,J,4.7,NA,NA,75,109,15:49:00,436,109,HEAR,20,C,2014-06-13,Palanas,1,NA,NA,L2241,NA,NA
2081,1870,APCL,APCL14_109,NA,NA,W,J,4.7,NA,NA,75,109,15:49:00,436,109,HEAR,20,C,2014-06-13,Palanas,1,NA,NA,L5511,NA,NA
3123,2595,APCL,APCL14_529,NA,NA,O,M,7.1,NA,NA,101,726,13:35:00,716,NA,HECR,30,C,2014-06-29,San Agustin,1,NA,NA,L2504,NA,NA
3123,2595,APCL,APCL14_529,NA,NA,O,M,7.1,NA,NA,101,726,13:35:00,716,NA,HECR,30,C,2014-06-29,San Agustin,1,NA,NA,L3626,NA,NA
3103,2585,APCL,APCL14_523,NA,NA,O,M,9.6,NA,NA,101,723,13:02:00,713,NA,HECR,30,C,2014-06-29,San Agustin,1,NA,NA,L2257,NA,NA
3103,2585,APCL,APCL14_523,NA,NA,O,M,9.6,NA,NA,101,723,13:02:00,713,NA,HECR,30,C,2014-06-29,San Agustin,1,NA,NA,L5523,NA,NA
3115,2590,APCL,APCL14_527,NA,NA,W,J,4.2,NA,NA,101,725,13:26:00,715,NA,HECR,30,C,2014-06-29,San Agustin,1,NA,NA,L0939,NA,NA
3115,2590,APCL,APCL14_527,NA,NA,W,J,4.2,NA,NA,101,725,13:26:00,715,NA,HECR,30,C,2014-06-29,San Agustin,1,NA,NA,L1709,NA,NA
3099,2584,APCL,APCL14_520,NA,NA,O,M,7.3,NA,NA,101,722,12:51:00,712,NA,HECR,30,C,2014-06-29,San Agustin,1,NA,NA,L1328,NA,NA
3099,2584,APCL,APCL14_520,NA,NA,O,M,7.3,NA,NA,101,722,12:51:00,712,NA,HECR,30,C,2014-06-29,San Agustin,1,NA,NA,L1708,NA,NA
3099,2584,APCL,APCL14_520,NA,NA,O,M,7.3,NA,NA,101,722,12:51:00,712,NA,HECR,30,C,2014-06-29,San Agustin,1,NA,NA,L5629,NA,NA
769,742,APCL,APCL13_084,NA,NA,YR,J,3.6,NA,NA,28,48,12:05:00,48,NA,HECR,30,C,2013-05-24,Sitio Lonas,1,NA,NA,L1653,NA,NA
769,742,APCL,APCL13_084,NA,NA,YR,J,3.6,NA,NA,28,48,12:05:00,48,NA,HECR,30,C,2013-05-24,Sitio Lonas,1,NA,NA,L0125,NA,NA
769,742,APCL,APCL13_084,NA,NA,YR,J,3.6,NA,NA,28,48,12:05:00,48,NA,HECR,30,C,2013-05-24,Sitio Lonas,1,NA,NA,L1062,NA,NA
48,25,APCL,APCL12_010,NA,NA,NA,NA,8.4,NA,#6 and #8 may be swapped. Not sure if I misread the number. However, size of fin clips suggest this is #8.,4,NA,14:48:00,NA,NA,HECR,20,E,2012-05-06,Visca,1,NA,NA,L0002,NA,NA
3071,2566,APCL,APCL14_511,NA,NA,O,M,7,NA,NA,101,715,11:52:00,705,NA,MADO,20,C,2014-06-29,San Agustin,1,NA,NA,L1326,NA,NA
3071,2566,APCL,APCL14_511,NA,NA,O,M,7,NA,NA,101,715,11:52:00,705,NA,MADO,20,C,2014-06-29,San Agustin,1,NA,NA,L3136,NA,NA
749,731,APCL,APCL13_079,NA,NA,YR,J,3.4,NA,NA,27,45,10:06:00,45,NA,HECR,40,C,2013-05-24,San Agustin,1,NA,NA,L1651,NA,NA
749,731,APCL,APCL13_079,NA,NA,YR,J,3.4,NA,NA,27,45,10:06:00,45,NA,HECR,40,C,2013-05-24,San Agustin,1,NA,NA,L0120,NA,NA
749,731,APCL,APCL13_079,NA,NA,YR,J,3.4,NA,NA,27,45,10:06:00,45,NA,HECR,40,C,2013-05-24,San Agustin,1,NA,NA,L1058,NA,NA
5945,6387,APCL,APCL15_023,NA,NA,YR,J,5.7,NA,NA,255,1444,12:10:00,2030,NA,HECR,25,C,2015-05-31,Wangag,3,NA,NA,NA,NA,NA
729,717,APCL,APCL13_067,NA,NA,YR,J,4.6,NA,NA,27,40,09:14:30,40,NA,HECR,30,C,2013-05-24,San Agustin,1,NA,NA,L1645,10.7403145,124.79093975
729,717,APCL,APCL13_067,NA,NA,YR,J,4.6,NA,NA,27,40,09:14:30,40,NA,HECR,30,C,2013-05-24,San Agustin,1,NA,NA,L0108,10.7403145,124.79093975
729,717,APCL,APCL13_067,NA,NA,YR,J,4.6,NA,NA,27,40,09:14:30,40,NA,HECR,30,C,2013-05-24,San Agustin,1,NA,NA,L1049,10.7403145,124.79093975
5833,6321,APCL,APCL15_002,NA,NA,YR,J,4.8,NA,NA,252,1427,10:43:00,2015,NA,HECR,30,C,2015-05-30,Palanas,3,NA,NA,NA,10.740494364875,124.791036502
727,716,APCL,APCL13_065,NA,NA,YR,J,6.6,NA,NA,27,39,09:06:00,39,NA,HECR,50,C,2013-05-24,San Agustin,1,NA,NA,L1610,10.7402675,124.7910355
727,716,APCL,APCL13_065,NA,NA,YR,J,6.6,NA,NA,27,39,09:06:00,39,NA,HECR,50,C,2013-05-24,San Agustin,1,NA,NA,L0106,10.7402675,124.7910355
727,716,APCL,APCL13_065,NA,NA,YR,J,6.6,NA,NA,27,39,09:06:00,39,NA,HECR,50,C,2013-05-24,San Agustin,1,NA,NA,L1047,10.7402675,124.7910355
724,715,APCL,APCL13_070,NA,NA,O,M,9.3,NA,NA,27,38,08:56:00,38,NA,HECR,50,C,2013-05-24,San Agustin,1,NA,NA,L1612,10.7403395,124.790995
724,715,APCL,APCL13_070,NA,NA,O,M,9.3,NA,NA,27,38,08:56:00,38,NA,HECR,50,C,2013-05-24,San Agustin,1,NA,NA,L0111,10.7403395,124.790995
724,715,APCL,APCL13_070,NA,NA,O,M,9.3,NA,NA,27,38,08:56:00,38,NA,HECR,50,C,2013-05-24,San Agustin,1,NA,NA,L1051,10.7403395,124.790995
723,715,APCL,APCL13_064,NA,NA,YR,J,3.8,NA,NA,27,38,08:56:00,38,NA,HECR,50,C,2013-05-24,San Agustin,1,NA,NA,L1642,10.7403395,124.790995
723,715,APCL,APCL13_064,NA,NA,YR,J,3.8,NA,NA,27,38,08:56:00,38,NA,HECR,50,C,2013-05-24,San Agustin,1,NA,NA,L0105,10.7403395,124.790995
723,715,APCL,APCL13_064,NA,NA,YR,J,3.8,NA,NA,27,38,08:56:00,38,NA,HECR,50,C,2013-05-24,San Agustin,1,NA,NA,L1046,10.7403395,124.790995
719,713,APCL,APCL13_062,NA,NA,YR,J,5.1,NA,NA,27,37,08:48:15,37,NA,HECR,50,C,2013-05-24,San Agustin,1,NA,NA,L1641,10.74056875,124.790997
719,713,APCL,APCL13_062,NA,NA,YR,J,5.1,NA,NA,27,37,08:48:15,37,NA,HECR,50,C,2013-05-24,San Agustin,1,NA,NA,L0103,10.74056875,124.790997
719,713,APCL,APCL13_062,NA,NA,YR,J,5.1,NA,NA,27,37,08:48:15,37,NA,HECR,50,C,2013-05-24,San Agustin,1,NA,NA,L1044,10.74056875,124.790997
717,711,APCL,APCL13_061,NA,NA,W,J,4.1,NA,NA,26,36,14:45:00,36,NA,HECR,20,C,2013-05-23,Poroc Rose,1,NA,NA,L1608,NA,NA
717,711,APCL,APCL13_061,NA,NA,W,J,4.1,NA,NA,26,36,14:45:00,36,NA,HECR,20,C,2013-05-23,Poroc Rose,1,NA,NA,L0102,NA,NA
717,711,APCL,APCL13_061,NA,NA,W,J,4.1,NA,NA,26,36,14:45:00,36,NA,HECR,20,C,2013-05-23,Poroc Rose,1,NA,NA,L1043,NA,NA
714,709,APCL,APCL13_059,NA,NA,YP,F,8,NA,NA,26,35,14:24:45,35,NA,HECR,40,C,2013-05-23,Poroc Rose,1,NA,NA,L1607,NA,NA
714,709,APCL,APCL13_059,NA,NA,YP,F,8,NA,NA,26,35,14:24:45,35,NA,HECR,40,C,2013-05-23,Poroc Rose,1,NA,NA,L0099,NA,NA
714,709,APCL,APCL13_059,NA,NA,YP,F,8,NA,NA,26,35,14:24:45,35,NA,HECR,40,C,2013-05-23,Poroc Rose,1,NA,NA,L1042,NA,NA
712,709,APCL,APCL13_058,NA,NA,YR,J,6.7,NA,NA,26,35,14:24:45,35,NA,HECR,40,C,2013-05-23,Poroc Rose,1,NA,NA,L1606,NA,NA
712,709,APCL,APCL13_058,NA,NA,YR,J,6.7,NA,NA,26,35,14:24:45,35,NA,HECR,40,C,2013-05-23,Poroc Rose,1,NA,NA,L0098,NA,NA
712,709,APCL,APCL13_058,NA,NA,YR,J,6.7,NA,NA,26,35,14:24:45,35,NA,HECR,40,C,2013-05-23,Poroc Rose,1,NA,NA,L1041,NA,NA
8306,7996,APCL,APCL16_761,NA,NA,O,M,7.8,NA,NA,336,1950,12:05:00,2559,NA,MADO,35,C,2016-06-09,Tamakin Dacot,4,NA,NA,L5439,NA,NA
3104,2585,APCL,APCL14_524,NA,NA,Y,J,5.3,NA,NA,101,723,13:02:00,713,NA,HECR,30,C,2014-06-29,San Agustin,1,NA,NA,L2258,NA,NA
3104,2585,APCL,APCL14_524,NA,NA,Y,J,5.3,NA,NA,101,723,13:02:00,713,NA,HECR,30,C,2014-06-29,San Agustin,1,NA,NA,L5572,NA,NA
3080,2572,APCL,APCL14_516,NA,NA,O,M,8.8,NA,NA,101,719,12:26:00,709,NA,HECR,30,C,2014-06-29,San Agustin,1,NA,NA,L2503,NA,NA
3080,2572,APCL,APCL14_516,NA,NA,O,M,8.8,NA,NA,101,719,12:26:00,709,NA,HECR,30,C,2014-06-29,San Agustin,1,NA,NA,L3593,NA,NA
3065,2561,APCL,APCL14_509,NA,NA,YR,J,3.9,NA,NA,100,NA,09:34:00,NA,NA,HECR,30,C,2014-06-29,Elementary School,1,NA,NA,L2502,NA,NA
3065,2561,APCL,APCL14_509,NA,NA,YR,J,3.9,NA,NA,100,NA,09:34:00,NA,NA,HECR,30,C,2014-06-29,Elementary School,1,NA,NA,L3595,NA,NA
3030,2535,APCL,APCL14_492,NA,NA,YP,F,9.8,NA,no tube exists for this sample,98,704,09:00:00,694,NA,HECR,40,C,2014-06-28,Caridad Cemetery,1,NA,NA,NA,NA,NA
3006,2518,APCL,APCL14_487,NA,NA,YR,J,4.4,NA,>12X 3.5 CM OR SMALLER,95,703,13:42:00,693,NA,ENQD,100,C,2014-06-26,Cabatoan,1,NA,NA,L2550,NA,NA
3000,2517,APCL,APCL14_481,NA,NA,O,M,9.8,NA,NA,95,702,13:30:00,692,NA,ENQD,100,C,2014-06-26,Cabatoan,1,NA,NA,L2546,NA,NA
2984,2514,APCL,APCL14_473,NA,NA,O,M,8.6,NA,AND ALSO A SNAKE, I THINK (actually a goatfish),95,701,13:02:00,691,NA,ENQD,200,C,2014-06-26,Cabatoan,1,NA,NA,L2466,NA,NA
2982,2513,APCL,APCL14_470,NA,NA,O,M,9,NA,NA,95,700,12:52:00,690,NA,ENQD,30,C,2014-06-26,Cabatoan,1,NA,NA,L2460,NA,NA
2954,2494,APCL,APCL14_462,NA,NA,W,J,4.7,NA,NA,583,695,10:45:00,684,NA,HECR,30,C,2014-06-26,N. Magbangon,1,NA,NA,L2456,NA,NA
2910,2445,APCL,APCL14_447,NA,NA,W,J,5.3,NA,NA,92,682,14:45:00,671,NA,HECR,30,C,2014-06-24,Wangag,1,NA,NA,L1238,NA,NA
2910,2445,APCL,APCL14_447,NA,NA,W,J,5.3,NA,NA,92,682,14:45:00,671,NA,HECR,30,C,2014-06-24,Wangag,1,NA,NA,L0536,NA,NA
2910,2445,APCL,APCL14_447,NA,NA,W,J,5.3,NA,NA,92,682,14:45:00,671,NA,HECR,30,C,2014-06-24,Wangag,1,NA,NA,L3159,NA,NA
2902,2438,APCL,APCL14_442,NA,NA,W,J,5,NA,NA,92,678,14:18:00,667,NA,HECR,30,C,2014-06-24,Wangag,1,NA,NA,L0966,NA,NA
2902,2438,APCL,APCL14_442,NA,NA,W,J,5,NA,NA,92,678,14:18:00,667,NA,HECR,30,C,2014-06-24,Wangag,1,NA,NA,L1732,NA,NA
2728,2253,APCL,APCL14_376,NA,NA,W,J,5.3,NA,NA,89,606,11:26:00,595,NA,HECR,25,C,2014-06-23,Wangag,1,NA,NA,NA,NA,NA
2714,2244,APCL,APCL14_368,NA,NA,W,J,3.9,NA,NA,89,602,10:52:00,591,NA,HECR,30,C,2014-06-23,Wangag,1,NA,NA,NA,NA,NA
2712,2242,APCL,APCL14_366,NA,NA,W,J,3.6,NA,NA,89,600,10:39:00,589,NA,HECR,30,C,2014-06-23,Wangag,1,NA,NA,NA,NA,NA
2680,2212,APCL,APCL14_351,NA,NA,W,J,4.9,NA,NA,89,591,09:12:00,580,NA,HECR,30,C,2014-06-23,Wangag,1,NA,NA,NA,10.867655,124.716419
2664,2203,APCL,APCL14_318,NA,NA,O,M,8,NA,NA,88,587,15:28:00,576,NA,HECR,30,C,2014-06-22,Sitio Baybayon,1,NA,NA,L0602,NA,NA
2614,2179,APCL,APCL14_294,NA,NA,YR,J,4.3,NA,NA,88,571,13:47:00,560,NA,HECR,15,C,2014-06-22,Sitio Baybayon,1,NA,NA,L0632,NA,NA
2460,2093,APCL,APCL14_214,NA,NA,W,J,3.8,NA,velvety deep blue sponge everywhere,582,513,10:45:00,503,NA,HECR,20,C,2014-06-18,N. Magbangon,1,NA,NA,NA,NA,NA
37,20,APCL,APCL12_003,NA,NA,NA,NA,9.2,NA,NA,4,NA,14:32:00,NA,NA,HECR,50,E,2012-05-06,Visca,1,NA,NA,NA,NA,NA
36,19,APCL,APCL12_007,NA,NA,NA,NA,10.8,NA,NA,3,NA,12:10:00,NA,NA,????,NA,E,2012-05-06,Visca,1,NA,NA,NA,NA,NA
2299,1993,APCL,APCL14_158,NA,NA,O,M,7.8,NA,NA,79,487,09:40:00,479,NA,HECR,20,C,2014-06-17,Palanas,1,NA,NA,L3015,NA,NA
822,768,APCL,APCL13_116,NA,NA,W,J,2.5,NA,NA,31,64,12:34:30,64,NA,HEAR,30,C,2013-05-25,Elementary School,1,NA,NA,L0154,NA,NA
6574,6732,APCL,APCL15_146,NA,NA,YR,J,3.8,NA,NA,276,1580,15:30:00,2163,NA,HECR,10,C,2015-06-13,Sitio Baybayon,3,NA,NA,L3064,NA,NA
2217,1936,APCL,APCL14_139,NA,NA,YR,J,4.8,NA,NA,78,466,15:49:00,458,NA,HECR,20,C,2014-06-16,Sitio Baybayon,1,NA,NA,L2247,NA,NA
2217,1936,APCL,APCL14_139,NA,NA,YR,J,4.8,NA,NA,78,466,15:49:00,458,NA,HECR,20,C,2014-06-16,Sitio Baybayon,1,NA,NA,L5603,NA,NA
2216,1936,APCL,APCL14_138,NA,NA,YR,J,5.3,NA,NA,78,466,15:49:00,458,NA,HECR,20,C,2014-06-16,Sitio Baybayon,1,NA,NA,L2246,NA,NA
2216,1936,APCL,APCL14_138,NA,NA,YR,J,5.3,NA,NA,78,466,15:49:00,458,NA,HECR,20,C,2014-06-16,Sitio Baybayon,1,NA,NA,L5513,NA,NA
711,709,APCL,APCL13_057,NA,NA,YR,J,3.2,NA,NA,26,35,14:24:45,35,NA,HECR,40,C,2013-05-23,Poroc Rose,1,NA,NA,L1718,NA,NA
711,709,APCL,APCL13_057,NA,NA,YR,J,3.2,NA,NA,26,35,14:24:45,35,NA,HECR,40,C,2013-05-23,Poroc Rose,1,NA,NA,L0097,NA,NA
711,709,APCL,APCL13_057,NA,NA,YR,J,3.2,NA,NA,26,35,14:24:45,35,NA,HECR,40,C,2013-05-23,Poroc Rose,1,NA,NA,L1040,NA,NA
706,705,APCL,APCL13_053,NA,NA,W,J,2.6,NA,NA,26,32,14:06:30,32,NA,HECR,20,C,2013-05-23,Poroc Rose,1,NA,NA,L1601,NA,NA
706,705,APCL,APCL13_053,NA,NA,W,J,2.6,NA,NA,26,32,14:06:30,32,NA,HECR,20,C,2013-05-23,Poroc Rose,1,NA,NA,L0093,NA,NA
706,705,APCL,APCL13_053,NA,NA,W,J,2.6,NA,NA,26,32,14:06:30,32,NA,HECR,20,C,2013-05-23,Poroc Rose,1,NA,NA,L1036,NA,NA
704,702,APCL,APCL13_051,NA,NA,YR,J,4.6,NA,NA,26,31,13:50:45,31,NA,HECR,40,C,2013-05-23,Poroc Rose,1,NA,NA,L1599,NA,NA
704,702,APCL,APCL13_051,NA,NA,YR,J,4.6,NA,NA,26,31,13:50:45,31,NA,HECR,40,C,2013-05-23,Poroc Rose,1,NA,NA,L0091,NA,NA
704,702,APCL,APCL13_051,NA,NA,YR,J,4.6,NA,NA,26,31,13:50:45,31,NA,HECR,40,C,2013-05-23,Poroc Rose,1,NA,NA,L1034,NA,NA
